region,year,mig_in_head,mig_out_head,mig_in_gross,mig_out_gross,mig_in_years,entrants,entrant_years,stock,head,imm_head,investment,depreciation,writeoff,mig_in,mig_out,revaluation,charge_own,charge_imm,gdppc,net_own,net_total
us,2058,1047212.9496723257,0.0,587362885753.0868,0.0,31581531.432414707,2622421.79,105347899.88193984,37004582419364.6,169582430.7083501,29397057.177390676,1421174666234.627,1952784191467.9375,212067431585.63385,440961235126.7025,0.0,9207072984.006548,1747188032306.7888,417663590746.7819,100371.02061867379,-326013366072.16187,-302715721692.2413
oecd-ex-us,2058,1064283.3105830078,0.0,393172298148.2722,0.0,32514760.609298877,4184952.9,169890995.56436187,38421913955012.58,297759292.96916986,33158550.7084535,1448851746406.061,2094289555663.6394,213524238656.63773,296125503613.3047,0.0,7571209696.253416,2000229523258.5452,307584271061.73206,78517.6157964613,-551377776852.4841,-562836544300.9115
china,2058,0.0,135031.99999999997,0.0,27682525400.32133,0.0,5076032.970000001,210859265.85946897,28971144447085.375,468039400.1246155,0.0,984199944032.2714,1648008266278.9653,167104124396.56906,0.0,11194312364.86152,9744738074.796213,1815112390675.5344,0.0,56248.450420209425,-830912446643.2631,-842106759008.1246
india,2058,0.0,1023013.6000000013,0.0,70869402103.67206,0.0,23407356.425,829939255.201656,23701326671365.77,903610633.8618225,0.0,1411991773473.5261,1199684925091.6494,299545381790.13696,0.0,39483179300.83147,7704881426.491515,1499230306881.7864,0.0,29132.904714544275,-87238533408.26025,-126721712709.09172
latam,2058,0.0,193303.20000000027,0.0,23700795984.597954,0.0,5324864.085,207186322.202917,12815943048994.646,280202673.852691,0.0,594737001202.1609,633021417573.6478,92048788372.31517,0.0,11463610838.264002,3580326909.284825,725070205945.963,0.0,41397.28363380884,-130333204743.80212,-141796815582.06613
seasia,2058,0.0,75075.19999999995,0.0,8266736117.454173,0.0,6708586.255,261103725.46523783,14441200345626.527,336512819.59479684,0.0,672614473025.8618,700962588681.3538,101689729095.15225,0.0,4052455748.826406,5048866077.340277,802652317776.506,0.0,38802.488482630935,-130037844750.64417,-134090300499.47057
russia,2058,193626.1397446664,0.0,34926695559.92661,0.0,5793091.580315063,2556066.725,102103115.40187085,10201572259817.342,137866294.8895255,5840734.864479857,446758904794.9987,514605627478.60364,60384349598.3817,26170747746.415993,0.0,3974275405.571754,548020961339.6577,26969015737.32743,51425.215950043705,-101262056544.659,-102060324535.57043
mena,2058,0.0,217546.39999999997,0.0,38655416389.20488,0.0,7847274.8549999995,264861973.18067852,20026388296535.742,285103487.5317931,270361.7994378004,1255819710703.6453,1082765857811.4658,290307965133.80365,0.0,18785676053.898857,4622991817.439778,1373073822945.2695,0.0,51730.586433036086,-117254112241.62427,-136039788295.52313
ssa,2058,0.0,661151.9999999999,0.0,19750283345.587864,0.0,35902156.155,1423637499.5232325,15640346699848.9,1152877532.621568,0.0,885525278622.5183,630416676462.8971,92801386437.54715,0.0,12652453844.763332,7585962538.614954,723218062900.4442,0.0,17675.45742198309,162307215722.0741,149654761877.31076
us,2059,1021265.4574713423,0.0,572812351309.4337,0.0,30807502.17075769,2597865.68,104378340.02466874,36710165740800.51,168783972.64663747,30143928.921490468,1409884479161.1816,1933062578402.5442,209789320053.62894,430067119435.3402,0.0,8483621295.516987,1723978649836.7803,418873248619.393,101890.40391959701,-314094170675.59863,-302900299859.6514
oecd-ex-us,2059,1034923.821438285,0.0,382329765638.71094,0.0,31624700.025009304,4124114.54,167441817.2558596,37883771786269.445,293331158.432047,33879980.65607254,1430442614752.6665,2054111408356.041,209691252054.83493,287974797870.5203,0.0,7243079044.602041,1957980991530.2412,305821668880.63434,80000.30925879869,-527538376777.5747,-545385247787.6887
china,2059,0.0,128976.80000000008,0.0,26446687181.80206,0.0,4939748.85,205234097.51167366,28167494005800.797,455278845.86958236,0.0,958833482552.4431,1598732183606.604,162089043131.9436,0.0,10614501324.85482,8951804226.362951,1760821226738.5476,0.0,57598.07552032315,-801987744186.1045,-812602245510.9594
india,2059,0.0,1108671.2000000002,0.0,76826552654.72131,0.0,23096079.925,819468952.952648,23556793029510.188,912005369.0915842,0.0,1395726980503.2368,1208890138302.0159,296835935376.5638,0.0,42159759016.660446,7625210336.430792,1505726073678.5796,0.0,30127.777844146694,-109999093175.34277,-152158852192.00323
latam,2059,0.0,203750.4,0.0,24990311976.513134,0.0,5235118.71,206655947.1335256,12842773458800.078,277408967.802569,0.0,585605146015.2228,626520115433.1467,92874981966.97836,0.0,12148460907.439976,172768822097.7789,719395097400.1251,0.0,42585.949621752676,-133789951384.90234,-145938412292.34232
seasia,2059,0.0,80339.99999999994,0.0,8850060796.534369,0.0,6606652.529999999,257250026.312989,14306675027497.955,334056767.18203825,0.0,663106309854.7838,697391355886.2083,101096696600.09537,0.0,4297117167.367558,5153541670.313991,798488052486.3036,0.0,39955.42492341192,-135381742631.51978,-139678859798.88733
russia,2059,200910.7210903723,0.0,36240620119.37924,0.0,6014012.51375539,2527930.175,101014529.08508192,10105116577599.637,136923862.78147194,5979997.975563992,442241108314.486,509906889860.9948,59753190586.99713,27158680261.806465,0.0,3804609653.987598,542701969549.896,26958110898.095993,52729.97324442975,-100460861235.40997,-100260291871.69951
mena,2059,0.0,205333.6,0.0,36503680196.2868,0.0,7755698.93,261891659.57810503,19876205539457.766,285130349.79459274,263153.6468310869,1242247641477.905,1092143191460.3967,287658330459.47955,0.0,17519634707.184097,4890758071.177372,1379801521919.8762,0.0,53038.38108458171,-137553880441.9712,-155073515149.15527
ssa,2059,0.0,530028.0,0.0,15841149009.494614,0.0,35766918.489999995,1419595729.4670591,15784841108134.72,1171208454.7692008,0.0,884139686650.577,642908402219.3158,94417303389.62871,0.0,10039534811.272017,7719962055.460376,737325705608.9445,0.0,18416.58791280044,146813981041.63257,136774446230.36055
us,2060,994940.4565603345,0.0,558049286089.3818,0.0,30023024.048818327,2573650.6149999998,103425845.62909286,36417000316677.36,167935668.78350475,30849428.345806792,1398685204349.4175,1913051015451.1265,207606856328.63623,419016734852.54596,0.0,9790508454.695482,1700821551025.9236,419836320753.8392,103432.57672070769,-302136346676.5061,-302955932577.7993
oecd-ex-us,2060,1039369.4295988587,0.0,383980480870.32166,0.0,31767533.12912987,4064063.9,165024015.6288541,37372202290345.43,295289904.49313414,34589396.59299008,1412155272950.0732,2013895413164.4082,206079868769.0924,289233791145.27124,0.0,7016721914.104624,1915945036597.1702,304030245336.33093,81506.33219642733,-503789763647.0969,-518586217838.1566
china,2060,0.0,132463.20000000004,0.0,27167411449.980953,0.0,4805983.779999999,199713033.66024584,27392659568617.938,442528483.0754808,0.0,933869159789.6038,1549401199651.853,157326293855.4258,0.0,10824285125.307386,8848181660.11733,1706727493507.2788,0.0,58972.279156712764,-772858333717.675,-783682618842.9824
india,2060,0.0,1048959.2000000004,0.0,72726371517.70454,0.0,22787625.4,809068464.824929,23383948039958.35,910399591.8325293,0.0,1379495497430.4788,1226840285791.149,293755994596.56476,0.0,39491739248.99616,7747532654.378909,1520596280387.7136,0.0,31147.89149493792,-141100782957.23486,-180592522206.23102
latam,2060,0.0,204198.40000000005,0.0,25053909788.852264,0.0,5146746.555,203247717.61708054,12696387921964.977,274568099.27440095,0.0,576571859417.1223,622428554047.688,92028524043.80942,0.0,12093446986.89097,3593128826.164076,714457078091.4974,0.0,43799.92837534408,-137885218674.37512,-149978665661.26608
seasia,2060,0.0,82425.60000000003,0.0,9083506649.71173,0.0,6506101.0,253442731.47431612,14164239827416.258,331537172.33268595,0.0,653695311759.3467,696296812063.178,100431675110.04604,0.0,4367017144.926151,4964992477.11626,796728487173.224,0.0,41133.737929951545,-143033175413.87732,-147400192558.80347
russia,2060,223083.7138408061,0.0,40240141860.86897,0.0,6808220.590502176,2499982.355,101355537.08556747,10159675605200.197,135980873.87835357,6138034.615810571,437736311241.20374,504986154890.0032,60767988256.01222,30302948342.565765,0.0,152273911162.8129,538648273558.1418,27105869587.873386,54059.58993428599,-100911962316.93805,-97714883562.24567
mena,2060,0.0,186454.40000000026,0.0,33163831800.941097,0.0,7664180.935,258914813.85658464,19717958673678.11,285105685.48145235,255861.72065565962,1228629135649.6538,1090889111802.4824,284911263068.75415,0.0,15712947346.86979,4637320788.793571,1375800374871.2366,0.0,54371.018053407126,-147171239221.58276,-162884186568.45255
